FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,ADJUSTMENT,Correzione,TYPE_ACCOMMODATION,Tipologia di esercizio,ECON_ACTIVITY_NACE_2007,Attività economica (ATECO 2007),COUNTRY_RES_GUESTS,Paese di residenza dei clienti,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2022,8931773,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2023,10407069,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,ALL,Totale esercizi ricettivi,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2024,10664823,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,HOTELLIKE,Esercizi alberghieri,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2008,4722033,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,HOTELLIKE,Esercizi alberghieri,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2009,4607999,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,HOTELLIKE,Esercizi alberghieri,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2010,4934572,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,HOTELLIKE,Esercizi alberghieri,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2011,5453574,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,HOTELLIKE,Esercizi alberghieri,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2012,5428171,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,HOTELLIKE,Esercizi alberghieri,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2013,5493640,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,HOTELLIKE,Esercizi alberghieri,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2014,5469397,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,HOTELLIKE,Esercizi alberghieri,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2015,5700215,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,HOTELLIKE,Esercizi alberghieri,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2016,5788675,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,HOTELLIKE,Esercizi alberghieri,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2017,6050503,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,HOTELLIKE,Esercizi alberghieri,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2018,6125514,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,HOTELLIKE,Esercizi alberghieri,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2019,6084046,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,HOTELLIKE,Esercizi alberghieri,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2020,2011172,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,HOTELLIKE,Esercizi alberghieri,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2021,2920938,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,HOTELLIKE,Esercizi alberghieri,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2022,4943312,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,HOTELLIKE,Esercizi alberghieri,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2023,5775085,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,HOTELLIKE,Esercizi alberghieri,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2024,5798575,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,4_5_5P_STARSHOTELS,'Alberghi di 5 stelle, 5 stelle lusso e 4 stelle',551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2008,1964346,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,4_5_5P_STARSHOTELS,'Alberghi di 5 stelle, 5 stelle lusso e 4 stelle',551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2009,1980260,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,4_5_5P_STARSHOTELS,'Alberghi di 5 stelle, 5 stelle lusso e 4 stelle',551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2010,2283858,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,4_5_5P_STARSHOTELS,'Alberghi di 5 stelle, 5 stelle lusso e 4 stelle',551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2011,2633781,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,4_5_5P_STARSHOTELS,'Alberghi di 5 stelle, 5 stelle lusso e 4 stelle',551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2012,2615472,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,4_5_5P_STARSHOTELS,'Alberghi di 5 stelle, 5 stelle lusso e 4 stelle',551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2013,2749513,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,4_5_5P_STARSHOTELS,'Alberghi di 5 stelle, 5 stelle lusso e 4 stelle',551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2014,2807177,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,4_5_5P_STARSHOTELS,'Alberghi di 5 stelle, 5 stelle lusso e 4 stelle',551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2015,2969126,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,4_5_5P_STARSHOTELS,'Alberghi di 5 stelle, 5 stelle lusso e 4 stelle',551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2016,3060113,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,4_5_5P_STARSHOTELS,'Alberghi di 5 stelle, 5 stelle lusso e 4 stelle',551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2017,3234560,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,4_5_5P_STARSHOTELS,'Alberghi di 5 stelle, 5 stelle lusso e 4 stelle',551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2018,3286668,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,4_5_5P_STARSHOTELS,'Alberghi di 5 stelle, 5 stelle lusso e 4 stelle',551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2019,3328299,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,4_5_5P_STARSHOTELS,'Alberghi di 5 stelle, 5 stelle lusso e 4 stelle',551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2020,915279,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,4_5_5P_STARSHOTELS,'Alberghi di 5 stelle, 5 stelle lusso e 4 stelle',551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2021,1382263,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,4_5_5P_STARSHOTELS,'Alberghi di 5 stelle, 5 stelle lusso e 4 stelle',551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2022,2514648,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,4_5_5P_STARSHOTELS,'Alberghi di 5 stelle, 5 stelle lusso e 4 stelle',551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2023,3023585,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,4_5_5P_STARSHOTELS,'Alberghi di 5 stelle, 5 stelle lusso e 4 stelle',551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2024,3048516,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,3_STARSHOTELS_RES,Alberghi di 3 stelle e residenze turistico alberghiere,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2008,2205217,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,3_STARSHOTELS_RES,Alberghi di 3 stelle e residenze turistico alberghiere,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2009,2071012,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,3_STARSHOTELS_RES,Alberghi di 3 stelle e residenze turistico alberghiere,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2010,2101695,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,3_STARSHOTELS_RES,Alberghi di 3 stelle e residenze turistico alberghiere,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2011,2271649,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,3_STARSHOTELS_RES,Alberghi di 3 stelle e residenze turistico alberghiere,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2012,2285543,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,3_STARSHOTELS_RES,Alberghi di 3 stelle e residenze turistico alberghiere,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2013,2245152,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,3_STARSHOTELS_RES,Alberghi di 3 stelle e residenze turistico alberghiere,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2014,2208894,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,3_STARSHOTELS_RES,Alberghi di 3 stelle e residenze turistico alberghiere,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2015,2283577,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,3_STARSHOTELS_RES,Alberghi di 3 stelle e residenze turistico alberghiere,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2016,2291841,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,3_STARSHOTELS_RES,Alberghi di 3 stelle e residenze turistico alberghiere,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2017,2378115,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,3_STARSHOTELS_RES,Alberghi di 3 stelle e residenze turistico alberghiere,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2018,2413746,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,3_STARSHOTELS_RES,Alberghi di 3 stelle e residenze turistico alberghiere,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2019,2343499,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,3_STARSHOTELS_RES,Alberghi di 3 stelle e residenze turistico alberghiere,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2020,941319,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,3_STARSHOTELS_RES,Alberghi di 3 stelle e residenze turistico alberghiere,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2021,1311220,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,3_STARSHOTELS_RES,Alberghi di 3 stelle e residenze turistico alberghiere,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2022,2057900,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,3_STARSHOTELS_RES,Alberghi di 3 stelle e residenze turistico alberghiere,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2023,2349731,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,3_STARSHOTELS_RES,Alberghi di 3 stelle e residenze turistico alberghiere,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2024,2356136,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,1_2_STARSHOTELS,Alberghi di 2 stelle e alberghi di 1 stella,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2008,552470,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,1_2_STARSHOTELS,Alberghi di 2 stelle e alberghi di 1 stella,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2009,556727,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,1_2_STARSHOTELS,Alberghi di 2 stelle e alberghi di 1 stella,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2010,549019,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,1_2_STARSHOTELS,Alberghi di 2 stelle e alberghi di 1 stella,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2011,548144,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,1_2_STARSHOTELS,Alberghi di 2 stelle e alberghi di 1 stella,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2012,527156,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,1_2_STARSHOTELS,Alberghi di 2 stelle e alberghi di 1 stella,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2013,498975,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,1_2_STARSHOTELS,Alberghi di 2 stelle e alberghi di 1 stella,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2014,453326,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,1_2_STARSHOTELS,Alberghi di 2 stelle e alberghi di 1 stella,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2015,447512,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,1_2_STARSHOTELS,Alberghi di 2 stelle e alberghi di 1 stella,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2016,436721,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,1_2_STARSHOTELS,Alberghi di 2 stelle e alberghi di 1 stella,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2017,437828,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,1_2_STARSHOTELS,Alberghi di 2 stelle e alberghi di 1 stella,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2018,425100,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,1_2_STARSHOTELS,Alberghi di 2 stelle e alberghi di 1 stella,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2019,412248,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,1_2_STARSHOTELS,Alberghi di 2 stelle e alberghi di 1 stella,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2020,154574,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,1_2_STARSHOTELS,Alberghi di 2 stelle e alberghi di 1 stella,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2021,227455,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,1_2_STARSHOTELS,Alberghi di 2 stelle e alberghi di 1 stella,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2022,370764,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,1_2_STARSHOTELS,Alberghi di 2 stelle e alberghi di 1 stella,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2023,401769,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,1_2_STARSHOTELS,Alberghi di 2 stelle e alberghi di 1 stella,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2024,393923,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,OTHER,Esercizi extra-alberghieri,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2008,2557305,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,OTHER,Esercizi extra-alberghieri,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2009,2627629,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,OTHER,Esercizi extra-alberghieri,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2010,2612738,,
A,Annuale,ITD35,Venezia,AR,Arrivi,N,Dati grezzi,OTHER,Esercizi extra-alberghieri,551_553,'Alberghi e strutture simili, alloggi per vacanze e altre strutture per brevi soggiorni, aree di campeggio e aree attrezzate per camper e roulotte',WORLD,Mondo,2011,2801392,,
